country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ZAF,Individuals using the Internet (% of population),5.348559732,6.346619317999999,6.710322437,7.007691726,8.425118682999999,7.48854253,7.607139675,8.065375174,8.43,10.0,24.0,33.97,41.0,46.5,49.0,51.91911572,54.0,
ZAF,Fixed broadband subscriptions (per 100 people),,,0.005675563000000001,0.04263073,0.124359046,0.338566194,0.678851084,0.7577096809999999,0.8450347340000001,0.943677223,1.440350594,1.735436246,2.089127043,3.0040696039999997,3.1285779639999998,2.548952388,2.054378796,2.9944378730000003
SSD,Mobile cellular subscriptions (per 100 people),,,,,,,,,,,14.89988469,17.22676461,21.26035449,25.52655381,24.94236609,24.3979702,22.07554251,12.01942888
SSD,Individuals using the Internet (% of population),,,,,,,,,,,,,,3.829969245,4.51615373,5.5,6.6797280510000006,
SSD,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,1.99e-05,3.8299999999999996e-05,0.000157142,0.000894655,0.00086723,0.001262399,0.0012264189999999999,
ESP,Mobile cellular subscriptions (per 100 people),59.32239009,71.64586201,79.86324095,87.26111814,89.09134015,96.93815529,102.1677305,106.67185420000001,107.88196940000002,109.84726289999999,109.8331304,112.11143340000001,108.1261331,107.4118145,109.20949209999999,110.06539040000001,111.163326,113.2249462
ESP,Individuals using the Internet (% of population),13.62496081,18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.08999939,69.80999994,71.635,76.19,78.6896,80.56133294,84.60224570000001
ESP,Fixed broadband subscriptions (per 100 people),0.18667743899999997,1.127268165,2.9712529460000003,4.974819596000001,7.8460902589999995,11.43256606,15.06770227,17.74640966,19.86172775,21.08740386,22.76700985,23.80732087,24.59492421,26.23705144,27.95455346,29.18876692,30.44961186,31.22446341
LKA,Mobile cellular subscriptions (per 100 people),2.290509105,3.530164933,4.8868688780000005,7.251526087999999,11.41387876,17.21818747,27.51629105,40.2986928,55.56275617,81.22215267,85.94419555,90.17687261,94.65490925,98.96682129999999,107.2704989,115.3789507,124.03398770000001,135.0730235
LKA,Individuals using the Internet (% of population),0.6474100110000001,0.7938218640000001,1.050422706,1.4585802280000002,1.44615998,1.792046794,2.537566129,3.88,5.8,8.78,12.0,15.0,18.2854,21.9,25.8,29.98873755,32.05100274,
LKA,Fixed broadband subscriptions (per 100 people),,0.001728965,0.003106095,0.017782698,0.105561801,0.107556852,0.11639463300000001,0.319336095,0.510993976,0.844828261,1.130369392,1.7671656390000001,1.733207896,2.06728788,2.752196468,3.02170412,4.2896571539999995,5.846188879
KNA,Mobile cellular subscriptions (per 100 people),2.644686384,4.566210046,10.72018181,46.50572866,60.45319047,104.91452549999998,103.6374721,129.5623004,148.017166,148.3708682,155.50588009999998,148.0598392,144.51141830000003,144.8212304,120.9549861,134.4846006,139.6964667,138.906857
KNA,Individuals using the Internet (% of population),5.86281024,7.7147265560000005,21.15238176,22.96978429,24.73767754,34.0,38.5,43.5,49.2,55.7,63.0,63.2,64.0,64.6,68.0,75.7,76.81767491,
KNA,Fixed broadband subscriptions (per 100 people),,,1.072018181,4.227793515,9.172208208999999,13.37145913,17.882544199999998,19.28369122,22.06151156,25.54730181,28.37982311,24.2279737,24.71905839,25.01457616,26.08533839,30.16504568,29.91554331,
LCA,Mobile cellular subscriptions (per 100 people),1.5928741180000001,1.703857027,8.958895364,61.50099706,62.24923113,64.53693636,63.84252178,87.87241165,103.44226450000001,110.9436213,114.85224240000001,124.5627963,123.5450568,120.72355690000002,106.7622335,105.94505829999999,99.23208718,98.79783498
LCA,Individuals using the Internet (% of population),5.0904833410000006,8.181863953999999,14.64183577,20.98247346,21.39521236,21.56758295,24.5,27.9,30.0,31.0,32.5,34.0,34.82,36.0,39.7,42.53093047,46.72907806,
LCA,Fixed broadband subscriptions (per 100 people),,,,0.86971107,2.34205028,4.275749172,4.338389548,6.622112764,9.175629358,10.86760768,11.87333411,12.27622072,14.05496611,14.06353182,15.98392482,16.04121757,16.73229784,17.77023551
MAF,Mobile cellular subscriptions (per 100 people),,,,,,,,,,,,,,,,,,
MAF,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,
MAF,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,
VCT,Mobile cellular subscriptions (per 100 people),2.188177723,6.937807905,9.230114845,58.06275958,66.32338176,64.94151401,80.46682031,101.3241997,119.17555990000001,110.85645249999999,120.5607648,120.5485591,116.1568857,114.6889865,105.17570890000002,103.577726,102.7416251,105.6998826
VCT,Individuals using the Internet (% of population),3.245037411,5.094809778,5.54959488,6.462274167,7.371165842000001,9.198278082,12.0,16.0,21.0,31.0,33.7,36.7,40.0,43.5,47.4,51.77,55.57461942,65.56
VCT,Fixed broadband subscriptions (per 100 people),,0.07500833400000001,1.004198029,1.057683433,1.215928666,3.353748253,5.158529755,7.310609187000001,8.577840883,10.53243389,11.43667383,12.11713813,12.45426606,13.35894621,13.45684318,15.49495226,19.94199356,22.29997179
SDN,Mobile cellular subscriptions (per 100 people),0.08440201300000001,0.37160845,0.665205347,1.7911197280000002,3.473617422,5.913383429,14.81670996,25.45678117,36.38685638,45.58577362,52.61807267,71.24850365,76.85036801,75.05545874,73.65699052,72.29002642,70.25800006,70.6681119
SDN,Individuals using the Internet (% of population),0.025785032000000003,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,,8.66,,,16.7,17.46,21.0,22.7,24.64,26.61,28.0,
SDN,Fixed broadband subscriptions (per 100 people),,,,,0.002627016,0.004105213,0.00653335,0.131650169,0.13540988699999998,,0.039260206,0.049563069,0.068877099,0.069761349,0.054748656,0.07162891,0.065646209,0.076682572
SUR,Mobile cellular subscriptions (per 100 people),8.689430344,18.21074224,22.43336011,34.509718799999995,43.11306039,46.65534948,63.45341231,74.55292767,127.55674099999999,146.7314869,99.0615906,100.36362679999999,105.9566878,160.0987946,169.3288169,135.6556666,144.5070276,141.26165690000002
SUR,Individuals using the Internet (% of population),2.506411052,3.064448389,4.161568745,4.719875395,6.076047814,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32.0,34.6812,37.4,40.08,42.76382778,45.4,
SUR,Fixed broadband subscriptions (per 100 people),,,0.019459925,0.044232203,0.08508397,0.221867697,0.526663322,0.8249870020000001,1.117348801,1.741964853,2.87833371,4.356749293,5.44949793,6.837283887000001,8.468265903999999,9.524627265,12.75449166,12.64053021
SWE,Mobile cellular subscriptions (per 100 people),71.74688458,80.67169016,89.10741698,98.31957425,97.71274322,100.7233071,105.6147887,110.40689420000001,108.4131131,112.09561029999999,117.0629429,121.00552169999999,124.1857719,124.9512155,127.072507,129.4488949,127.5033893,125.4775924
SWE,Individuals using the Internet (% of population),45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90.0,91.0,90.0,92.76998606,93.17998801,94.7836,92.52,90.6102,89.65094761,96.40964528
SWE,Fixed broadband subscriptions (per 100 people),2.8035362839999998,6.597141561,9.416307745,12.23269331,15.68297871,27.90248028,27.36288217,30.34185604,31.4265191,31.621838800000003,31.9433795,31.98281789,32.21050158,32.73566451,33.866040500000004,35.8090513,37.40539422,37.69545666
CHE,Mobile cellular subscriptions (per 100 people),64.71825317,73.24755976,79.18789483,84.87507976,85.4029135,92.22603163,99.39516725,108.57798000000001,116.3559314,120.4909656,123.1383135,127.1387232,131.49289,135.85491069999998,135.486059,135.1384876,133.8068226,133.2231399
CHE,Individuals using the Internet (% of population),47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87.4,87.4790556,89.13468774,93.71386591
CHE,Fixed broadband subscriptions (per 100 people),0.7871359309999999,1.943719599,6.284171789,10.74993832,16.7055361,22.52560892,27.40372232,31.48776817,33.43263433,35.42900296,37.20030373,38.81682952,39.99630214,42.27507459,42.96652984,44.47915561,44.91361848,45.42234225
SYR,Mobile cellular subscriptions (per 100 people),0.18280591,1.192826414,2.3408375319999997,6.804374966,13.17486209,16.12496707,24.71586405,31.75644887,34.71588787,48.12442974,55.64533218,61.91048856,63.56295017,62.04786972,73.11192626,76.39327959,72.43370524,85.66017007
SYR,Individuals using the Internet (% of population),0.18169858,0.35375913,2.093101019,3.397972614,4.321593778,5.648106049,7.832551569,11.5,14.0,17.3,20.7,22.5,24.3001,26.2,28.09,29.97979724,31.86962727,
SYR,Fixed broadband subscriptions (per 100 people),,,,,0.00336953,0.014758443999999999,0.027586605,0.035435587000000004,0.054389957999999995,0.166421023,0.33216400100000004,0.581384398,1.185826089,1.7474054019999998,2.609965375,3.892508706,5.477966277,6.321386668
TJK,Mobile cellular subscriptions (per 100 people),0.018660903,0.025762096,0.204724546,0.7240062420000001,2.01107102,3.8662561330000003,30.71184193,29.81900443,50.25522153,65.57097128,77.74312549,80.91147985,81.65039871,92.16527312,95.65160722,99.30221739,107.61365459999999,
TJK,Individuals using the Internet (% of population),0.048599595,0.051259133,0.055462827,0.064583777,0.077479907,0.298690024,3.772406207,7.197619518,8.78,10.07,11.55,13.03,14.51,16.0,17.49,18.98,20.47,
TJK,Fixed broadband subscriptions (per 100 people),,,,0.000152048,,,,0.050962022,0.050042902,0.05888005599999999,0.061505202,0.064227645,0.06754169,0.070923642,0.072942557,0.070186512,0.068689567,
TZA,Mobile cellular subscriptions (per 100 people),0.32335965899999997,0.784690751,1.680779447,3.494030753,5.0771263069999994,7.520829768,13.80338914,19.68337014,30.05950939,39.11292237,45.51951056,53.95410623,55.455625500000004,54.19563262,60.99882437,73.61847004,72.05794494,69.71531452
TZA,Individuals using the Internet (% of population),0.11719444,0.17130035100000002,0.222484414,0.676962857,0.8775749709999999,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,7.0,10.0,13.0,
TZA,Fixed broadband subscriptions (per 100 people),,,,,,0.006569308,0.007377886,0.008095657,0.014841642,0.015553833000000001,0.016386618000000002,0.05942288,0.084194125,0.11143126800000001,0.161960778,0.196733639,3.325704159,3.224858467
THA,Mobile cellular subscriptions (per 100 people),4.854028051,11.88165768,27.23431919,33.48606006,41.4840346,46.5571558,60.95857138,80.02643982,92.92427346,98.61015543,106.7215773,114.6880659,125.30515049999998,137.7234793,141.91841730000002,149.9353313,173.7770745,176.0347306
THA,Individuals using the Internet (% of population),3.6890412789999996,5.556326121000001,7.531250335,9.299027237999999,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89,39.31612674,47.50496562,52.89192934
THA,Fixed broadband subscriptions (per 100 people),,0.002538426,,0.017986227,0.253491299,0.849050072,1.3574771719999998,1.9538167290000001,3.114847588,3.9237511119999997,4.838429808,5.767795797000001,6.660871114,7.6192639710000005,7.951266686,9.072557153,10.48305493,11.88918842
TLS,Mobile cellular subscriptions (per 100 people),,,,2.087522324,2.580721543,3.221871943,4.682339949,7.344317649,11.59454972,32.13225753,42.63012227,54.27649283,53.68442892,54.88168353,113.434459,110.9342881,117.6131558,119.30964099999998
TLS,Individuals using the Internet (% of population),,,0.0,,,0.099031768,0.5,1.0,1.5,2.0,3.0,4.0,7.0,11.0,17.5,23.0,25.24624959,
TLS,Fixed broadband subscriptions (per 100 people),,,,0.0009366689999999999,0.001304307,0.002143238,0.002765537,0.004694955,0.006585599,0.043131039,0.045061649,0.048607054000000004,0.051869013,0.059103351,0.084761555,0.082837958,0.081029676,0.258117072
TGO,Mobile cellular subscriptions (per 100 people),1.0059619340000001,1.8584560730000002,3.1446040269999997,4.51854722,6.008837497999999,7.630029061,12.127873,19.84730011,25.14757061,34.55246307,40.01694923,40.35366376,48.28701351,60.52853152,62.47291606,65.46225718,72.37908628,79.76692853
TGO,Individuals using the Internet (% of population),0.8,0.9,1.0,1.2,1.5,1.8,2.0,2.2,2.4,2.6,3.0,3.5,4.0,4.5,5.7,7.12,11.31,12.36022497
TGO,Fixed broadband subscriptions (per 100 people),,,,,,,,0.020025394,0.031013685,0.06580867900000001,0.41865602,0.509620645,0.6048999039999999,0.098183318,0.174438349,0.8508788559999999,0.589729088,0.586788863
TON,Mobile cellular subscriptions (per 100 people),0.18351991199999998,0.239324213,3.381593805,11.22368197,16.33368524,29.5642363,29.55186893,45.453657299999996,48.99956313,51.15632601,52.14285028,52.59282634,53.35823384,54.59137172,64.28314836,69.09574668,74.68120461,
TON,Individuals using the Internet (% of population),2.434398044,2.8253718389999998,2.907297316,2.985817368,3.952373895,4.907782762,5.853944095,7.179865329,8.110769944,10.0,16.0,25.0,30.0,32.75396061,35.95444145,38.65127243,39.95,
TON,Fixed broadband subscriptions (per 100 people),,,0.011090498,0.022046517999999998,0.332649443,0.6383547270000001,0.622486208,0.7620387470000001,0.6999660209999999,0.965213698,1.056300834,1.243103168,1.4292384059999999,1.6140057719999998,1.7016127509999999,2.31093227,2.800545173,
TTO,Mobile cellular subscriptions (per 100 people),12.7651453,20.12810638,20.56381213,26.19457779,50.45884071,71.25266205,116.5489002,115.31704930000001,137.3086853,139.70337869999997,142.6278142,136.81573400000002,140.4069655,144.1777032,146.22194430000002,156.1198801,158.6745272,148.3164065
TTO,Individuals using the Internet (% of population),7.721411474,15.38462722,21.99867548,25.97176411,27.02427008,28.97671243,30.00374858,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,69.19847061,73.29694122,
TTO,Fixed broadband subscriptions (per 100 people),,,0.013773275,0.068844564,0.328003502,0.832964515,1.5817898869999998,2.710767915,6.496033061,9.840740667999999,12.26187787,12.90976545,15.01280572,15.76104693,18.31740733,20.47817354,18.72425753,23.86750662
TUN,Mobile cellular subscriptions (per 100 people),1.228606863,3.9773134289999996,5.8223339329999995,19.29167122,37.29131356,56.23099353,71.9787084,76.15607637,82.65481195,93.11139104,104.4575007,115.11122040000001,117.97814540000002,115.41420910000001,128.1743622,129.4688123,125.24570190000001,124.2969315
TUN,Individuals using the Internet (% of population),2.7507402930000002,4.297966035,5.252887295,6.490845795,8.528817752,9.655086542000001,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,46.5,49.6,55.5
TUN,Fixed broadband subscriptions (per 100 people),,,0.000263576,0.002605718,0.028340119,0.173947353,0.430015841,0.931396287,2.184305378,3.543935401,4.532021871,5.197785767,4.843612389,4.7208794030000005,5.092818426,5.091309735,5.614777473999999,6.952620276
TUR,Mobile cellular subscriptions (per 100 people),25.51134429,30.49142788,35.80292382,42.19898032,51.79623941,64.22205832,76.58535816,89.04917852,93.44701888,88.00150156,85.40338801,88.98274071,90.76125481,91.91655814,93.3244579,94.08186548,94.40247616,96.35290201
TUR,Individuals using the Internet (% of population),3.761685035,5.189481461000001,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04,53.74497914,58.34773401,64.68461768
TUR,Fixed broadband subscriptions (per 100 people),,0.017003816,0.032551437,0.301613949,0.8624824659999999,2.34121982,4.033664418,6.830377467999999,8.172859717,9.041716695,9.81399953,10.34112976,10.55247691,11.73466679,11.51017619,12.143113900000001,13.20509577,14.76859502
TKM,Mobile cellular subscriptions (per 100 people),0.166071356,0.179072234,0.17728842600000003,0.197326269,1.065187339,2.208368623,4.508591808,7.83694586,22.99847521,42.59008177,62.85614315,102.4340455,112.00038570000001,114.14431270000001,131.82916740000002,140.909251,151.43370190000002,
TKM,Individuals using the Internet (% of population),0.133282183,0.175209518,0.302132016,0.425182632,0.7540539829999999,0.9972565590000001,1.3195731179999999,1.4063606880000001,1.75,1.95,3.0,5.0,7.1958,9.6,12.2,14.99677482,17.99032446,
TKM,Fixed broadband subscriptions (per 100 people),,,,,,,,,0.0015195220000000001,0.009285236,0.014212111999999999,0.021259896,0.026576363,0.033542808,0.042076447,0.053905605,0.070639628,
TCA,Mobile cellular subscriptions (per 100 people),,,41.63370435,82.70397266,100.2277449,,,,,,,,,,,,,
TCA,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,
TCA,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,
TUV,Mobile cellular subscriptions (per 100 people),0.0,0.0,0.0,0.0,5.0535678189999995,12.96499451,15.78376245,17.57297667,,9.577626664,15.19323901,20.04140008,26.10722611,31.42619466,34.83681702,59.99454595,68.48697846,
TUV,Individuals using the Internet (% of population),5.241639585,,,,,,,10.0,15.0,20.0,25.0,30.0,35.0,37.0,39.2,42.7,46.00915151,
TUV,Fixed broadband subscriptions (per 100 people),,,,,0.505356782,1.4959609059999999,2.4662128830000003,2.6359465,2.8046421660000003,0.9577626659999999,2.278985851,4.234098607,5.128205128,6.4700989,8.250825082999999,9.09008272,9.011444535,
UGA,Mobile cellular subscriptions (per 100 people),0.5279402360000001,1.1407009940000001,1.529315133,2.9152084410000003,4.225974226,4.607983341000001,6.797878166,13.71432236,27.01772391,28.63348,37.82460178,47.57838797,45.05048311,48.11412854,52.44447696,50.36826125,55.04846044,58.20615087
